,month,merchant_category,transactions,total_spent,avg_spent
9630,2017-05,7832,1340,36986.05,27.60152985074627
9631,2017-05,7922,362,34070.56,94.11756906077348
9632,2017-05,7995,280,44128.01,157.60003571428572
9633,2017-05,7996,106,16015.33,151.08801886792452
9634,2017-05,8011,220,38824.5,176.475
9635,2017-05,8021,314,48038.8,152.98980891719745
9636,2017-05,8041,94,13471.3,143.31170212765957
9637,2017-05,8043,148,19977.67,134.98425675675674
9638,2017-05,8049,90,12619.4,140.21555555555554
9639,2017-05,8062,39,28041.31,719.0079487179488
9640,2017-05,8099,157,16940.89,107.90375796178344
9641,2017-05,8111,78,36422.89,466.96012820512817
9642,2017-05,8931,32,5968.55,186.5171875
9643,2017-05,9402,836,12366.71,14.792715311004784
9644,2017-06,1711,23,3377.6,146.8521739130435
9645,2017-06,3000,34,27615.96,812.2341176470588
9646,2017-06,3001,32,25883.66,808.864375
9647,2017-06,3006,8,7859.64,982.455
9648,2017-06,3007,3,2832.31,944.1033333333334
9649,2017-06,3008,6,3713.44,618.9066666666666
9650,2017-06,3009,3,2315.76,771.9200000000001
9651,2017-06,3058,20,12459.58,622.979
9652,2017-06,3066,20,13586.91,679.3455
9653,2017-06,3075,5,2782.5499999999997,556.51
9654,2017-06,3132,25,21256.29,850.2516
9655,2017-06,3144,4,4002.82,1000.705
9656,2017-06,3174,17,11488.7,675.8058823529412
9657,2017-06,3256,28,18846.98,673.1064285714285
9658,2017-06,3260,33,24138.21,731.460909090909
9659,2017-06,3359,71,6432.53,90.59901408450703
9660,2017-06,3387,80,6211.41,77.642625
9661,2017-06,3389,85,5539.98,65.17623529411765
9662,2017-06,3390,91,6824.4800000000005,74.99428571428572
9663,2017-06,3393,82,6018.38,73.39487804878048
9664,2017-06,3395,87,5040.5,57.9367816091954
9665,2017-06,3405,84,4944.78,58.86642857142857
9666,2017-06,3504,140,14214.36,101.53114285714287
9667,2017-06,3509,153,12620.44,82.48653594771243
9668,2017-06,3596,118,8890.15,75.34025423728814
9669,2017-06,3640,133,10138.04,76.22586466165414
9670,2017-06,3684,138,11882.24,86.1031884057971
9671,2017-06,3722,138,10919.21,79.12471014492753
9672,2017-06,3730,164,12533.16,76.42170731707317
9673,2017-06,3771,163,13816.5,84.7638036809816
9674,2017-06,3775,139,11506.62,82.78143884892087
9675,2017-06,3780,119,9413.44,79.10453781512605
9676,2017-06,4111,692,64384.94,93.04182080924856
9677,2017-06,4112,16,4559.86,284.99125
9678,2017-06,4121,4383,103352.77,23.580371891398585
9679,2017-06,4131,17,1582.57,93.09235294117647
9680,2017-06,4214,905,13671.61,15.10675138121547
9681,2017-06,4411,2,2517.23,1258.615
9682,2017-06,4511,31,24726.2,797.6193548387097
9683,2017-06,4722,320,48398.43,151.24509375
9684,2017-06,4784,6139,219969.77,35.831531194005535
9685,2017-06,4814,1938,219359.61,113.18865325077398
9686,2017-06,4829,4944,450560.0,91.13268608414239
9687,2017-06,4899,421,61834.92,146.87629453681708
9688,2017-06,4900,2072,232372.61,112.14894305019304
9689,2017-06,5045,17,3891.26,228.89764705882354
9690,2017-06,5094,34,1726.75,50.786764705882355
9691,2017-06,5192,84,3435.67,40.90083333333333
9692,2017-06,5193,99,3637.96,36.747070707070705
9693,2017-06,5211,1447,64847.62,44.81521769177609
9694,2017-06,5251,296,12517.07,42.28739864864865
9695,2017-06,5261,63,2931.85,46.537301587301585
9696,2017-06,5300,5084,313806.38,61.724307631786
9697,2017-06,5310,2062,84428.7,40.94505334626576
9698,2017-06,5311,3946,220270.14,55.821120121642174
9699,2017-06,5411,13957,354697.16,25.413567385541302
9700,2017-06,5499,12829,137028.94,10.681186374620001
9701,2017-06,5533,11,5669.44,515.4036363636363
9702,2017-06,5541,12300,253576.35,20.615963414634148
9703,2017-06,5621,85,4849.97,57.058470588235295
9704,2017-06,5651,630,34924.75,55.43611111111111
9705,2017-06,5655,158,11409.97,72.21499999999999
9706,2017-06,5661,103,8357.35,81.13932038834952
9707,2017-06,5712,24,9765.97,406.91541666666666
9708,2017-06,5719,715,33003.32,46.15848951048951
9709,2017-06,5722,3,2639.42,879.8066666666667
9710,2017-06,5732,60,8973.02,149.55033333333333
9711,2017-06,5733,3,3019.16,1006.3866666666667
9712,2017-06,5812,8695,227475.26,26.161617021276598
9713,2017-06,5813,2171,54021.25,24.883118378627362
9714,2017-06,5814,4314,110314.58,25.57129809921187
9715,2017-06,5815,541,7065.65,13.060351201478742
9716,2017-06,5816,26,5592.2,215.08461538461538
9717,2017-06,5912,6707,303846.35,45.302870135679136
9718,2017-06,5921,1047,10990.74,10.497363896848137
9719,2017-06,5932,39,6939.22,177.92871794871795
9720,2017-06,5941,11,346.7,31.518181818181816
9721,2017-06,5942,2035,39895.71,19.6047714987715
9722,2017-06,5947,21,244.28,11.632380952380952
9723,2017-06,5970,566,23362.78,41.27699646643109
9724,2017-06,5977,48,452.09999999999997,9.41875
9725,2017-06,6300,416,92258.63,221.7755528846154
9726,2017-06,7011,147,12891.91,87.70006802721089
9727,2017-06,7210,261,5032.45,19.281417624521072
9728,2017-06,7230,931,44349.86,47.636799140708916
9729,2017-06,7276,32,5883.53,183.8603125
9730,2017-06,7349,473,20709.7,43.78372093023256
9731,2017-06,7393,100,3141.8,31.418000000000003
9732,2017-06,7531,12,5034.0199999999995,419.5016666666666
9733,2017-06,7538,4219,223605.23,52.99958046930553
9734,2017-06,7542,343,4983.57,14.52935860058309
9735,2017-06,7549,9,2965.27,329.47444444444443
9736,2017-06,7801,148,21757.01,147.00682432432433
9737,2017-06,7802,130,20505.69,157.73607692307692
9738,2017-06,7832,1263,33997.55,26.918091844813937
9739,2017-06,7922,346,31347.07,90.59846820809248
9740,2017-06,7995,296,43857.67,148.16780405405405
9741,2017-06,7996,86,11790.19,137.09523255813954
9742,2017-06,8011,226,40612.21,179.70004424778762
9743,2017-06,8021,279,42909.4,153.79713261648746
9744,2017-06,8041,90,12674.99,140.83322222222222
9745,2017-06,8043,163,20402.04,125.16588957055215
9746,2017-06,8049,83,12601.01,151.81939759036146
9747,2017-06,8062,20,15160.27,758.0135
9748,2017-06,8099,132,13791.98,104.48469696969697
9749,2017-06,8111,51,28031.74,549.6419607843137
9750,2017-06,8931,34,6175.11,181.62088235294118
9751,2017-06,9402,842,12735.81,15.125665083135392
9752,2017-07,1711,26,4103.44,157.82461538461536
9753,2017-07,3000,20,16016.74,800.837
9754,2017-07,3001,35,23049.85,658.5671428571428
9755,2017-07,3005,1,1260.95,1260.95
9756,2017-07,3006,4,3795.96,948.99
9757,2017-07,3007,3,1844.8,614.9333333333333
9758,2017-07,3008,6,4719.27,786.5450000000001
9759,2017-07,3009,5,5343.7699999999995,1068.754
9760,2017-07,3058,34,27046.35,795.4808823529411
9761,2017-07,3066,25,20187.579999999998,807.5031999999999
9762,2017-07,3075,2,1873.87,936.935
9763,2017-07,3132,32,25329.44,791.545
9764,2017-07,3144,4,2198.27,549.5675
9765,2017-07,3174,26,20462.87,787.0334615384616
9766,2017-07,3256,34,28777.67,846.4020588235294
9767,2017-07,3260,25,17326.989999999998,693.0795999999999
9768,2017-07,3359,112,7559.99,67.49991071428572
9769,2017-07,3387,79,5270.4,66.71392405063291
9770,2017-07,3389,121,8256.0,68.23140495867769
9771,2017-07,3390,67,3289.07,49.09059701492538
9772,2017-07,3393,77,5063.33,65.75753246753247
9773,2017-07,3395,90,5580.32,62.00355555555555
9774,2017-07,3405,58,4396.98,75.80999999999999
9775,2017-07,3504,168,11764.55,70.02708333333332
9776,2017-07,3509,196,15633.56,79.76306122448979
9777,2017-07,3596,134,12098.43,90.28679104477612
9778,2017-07,3640,107,8340.4,77.94766355140186
9779,2017-07,3684,188,14716.66,78.28010638297873
9780,2017-07,3722,192,15376.35,80.08515625
9781,2017-07,3730,115,10412.08,90.53982608695652
9782,2017-07,3771,140,7894.44,56.38885714285714
9783,2017-07,3775,130,12111.9,93.16846153846154
9784,2017-07,3780,111,8967.91,80.79198198198198
9785,2017-07,4111,651,61541.9,94.53440860215053
9786,2017-07,4112,27,6986.93,258.7751851851852
9787,2017-07,4121,4512,107888.74,23.911511524822696
9788,2017-07,4131,19,1562.07,82.21421052631578
9789,2017-07,4214,859,12787.26,14.886216530849826
9790,2017-07,4411,1,1949.2,1949.2
9791,2017-07,4511,24,19567.93,815.3304166666667
9792,2017-07,4722,363,46166.91,127.18157024793389
9793,2017-07,4784,6420,229245.87,35.70807943925234
9794,2017-07,4814,1893,216314.86,114.27092445853143
9795,2017-07,4829,5231,473160.0,90.4530682469891
9796,2017-07,4899,451,66338.05,147.0910199556541
9797,2017-07,4900,2178,243909.54,111.98785123966942
9798,2017-07,5045,17,3067.66,180.4505882352941
9799,2017-07,5094,37,2017.45,54.52567567567568
9800,2017-07,5192,85,3383.35,39.804117647058824
9801,2017-07,5193,72,2899.91,40.27652777777777
9802,2017-07,5211,1467,66685.08,45.45676891615542
9803,2017-07,5251,334,13052.79,39.08020958083833
9804,2017-07,5261,66,3057.14,46.32030303030303
9805,2017-07,5300,5305,329910.64,62.188622054665416
9806,2017-07,5310,2144,87734.84,40.92110074626866
9807,2017-07,5311,4251,241955.11,56.91722183015761
9808,2017-07,5411,14115,357282.62,25.312264966347858
9809,2017-07,5499,13005,137146.9,10.545705497885429
9810,2017-07,5533,8,2797.5,349.6875
9811,2017-07,5541,12633,258920.45,20.495563207472493
9812,2017-07,5621,106,7001.33,66.05028301886793
9813,2017-07,5651,619,34666.02,56.0032633279483
9814,2017-07,5655,143,9647.45,67.46468531468533
9815,2017-07,5661,122,8771.69,71.89909836065574
9816,2017-07,5712,39,9654.36,247.54769230769233
9817,2017-07,5719,734,37107.81,50.55559945504087
9818,2017-07,5722,1,761.63,761.63
9819,2017-07,5732,51,6034.47,118.3229411764706
9820,2017-07,5733,2,1247.3400000000001,623.6700000000001
9821,2017-07,5812,9140,239828.23,26.239412472647704
9822,2017-07,5813,2406,61596.61,25.601251039068995
9823,2017-07,5814,4383,115203.23,26.284104494638374
9824,2017-07,5815,521,6659.5,12.78214971209213
9825,2017-07,5816,31,4040.31,130.3325806451613
9826,2017-07,5912,6539,295296.51,45.15927664780548
9827,2017-07,5921,1168,12363.08,10.584828767123287
9828,2017-07,5932,52,9913.71,190.64826923076922
9829,2017-07,5941,13,469.94,36.14923076923077
9830,2017-07,5942,2033,37475.64,18.4336645351697
9831,2017-07,5947,26,282.69,10.872692307692308
9832,2017-07,5970,562,23767.94,42.29170818505338
9833,2017-07,5977,52,573.8,11.034615384615384
9834,2017-07,6300,431,102030.04,236.72863109048723
9835,2017-07,7011,160,13515.42,84.471375
9836,2017-07,7210,282,5643.01,20.01067375886525
9837,2017-07,7230,910,42769.71,46.99968131868132
9838,2017-07,7276,31,6376.1,205.68064516129033
9839,2017-07,7349,463,19593.22,42.31796976241901
9840,2017-07,7393,114,3568.44,31.302105263157895
9841,2017-07,7531,10,3138.28,313.82800000000003
9842,2017-07,7538,4145,216020.59,52.11594451145959
9843,2017-07,7542,340,4857.97,14.28814705882353
9844,2017-07,7549,11,4100.2,372.74545454545455
9845,2017-07,7801,178,28994.52,162.8905617977528
9846,2017-07,7802,170,24691.6,145.24470588235295
9847,2017-07,7832,1436,39262.32,27.341448467966572
9848,2017-07,7922,370,33798.51,91.34732432432433
9849,2017-07,7995,313,53561.55,171.12316293929715
9850,2017-07,7996,129,21708.71,168.28457364341085
9851,2017-07,8011,218,40406.42,185.3505504587156
9852,2017-07,8021,270,42839.89,158.66625925925925
9853,2017-07,8041,90,13228.76,146.98622222222224
9854,2017-07,8043,146,19073.88,130.64301369863014
9855,2017-07,8049,104,14613.83,140.51759615384614
9856,2017-07,8062,18,13538.0,752.1111111111111
9857,2017-07,8099,133,15019.42,112.92796992481203
9858,2017-07,8111,70,34529.87,493.2838571428572
9859,2017-07,8931,26,5149.87,198.07192307692307
9860,2017-07,9402,888,13427.23,15.120754504504504
9861,2017-08,1711,35,4148.31,118.52314285714287
9862,2017-08,3000,32,28545.28,892.04
9863,2017-08,3001,20,13448.34,672.417
9864,2017-08,3005,1,575.31,575.31
9865,2017-08,3006,6,4183.26,697.21
9866,2017-08,3007,2,1849.4700000000003,924.7350000000001
9867,2017-08,3008,6,3798.03,633.005
9868,2017-08,3009,3,2166.2799999999997,722.0933333333332
9869,2017-08,3058,24,17439.79,726.6579166666667
9870,2017-08,3066,23,15548.550000000001,676.0239130434783
9871,2017-08,3075,1,1152.76,1152.76
9872,2017-08,3132,27,20291.71,751.5448148148148
9873,2017-08,3144,1,382.33,382.33
9874,2017-08,3174,20,14684.81,734.2405
9875,2017-08,3256,25,17101.89,684.0756
9876,2017-08,3260,21,13555.75,645.5119047619048
9877,2017-08,3359,123,5039.85,40.97439024390244
9878,2017-08,3387,94,5802.25,61.726063829787236
9879,2017-08,3389,83,6390.28,76.99132530120481
9880,2017-08,3390,54,3530.32,65.3762962962963
9881,2017-08,3393,91,5587.25,61.39835164835165
9882,2017-08,3395,74,3175.98,42.91864864864865
9883,2017-08,3405,93,4599.6900000000005,49.459032258064525
9884,2017-08,3504,167,13447.21,80.52221556886226
9885,2017-08,3509,166,10648.84,64.14963855421686
9886,2017-08,3596,112,7232.72,64.57785714285714
9887,2017-08,3640,119,10581.69,88.92176470588235
9888,2017-08,3684,135,8109.59,60.07103703703704
9889,2017-08,3722,148,10713.84,72.3908108108108
9890,2017-08,3730,172,12778.95,74.29622093023256
9891,2017-08,3771,135,9775.31,72.4097037037037
9892,2017-08,3775,140,8382.28,59.873428571428576
9893,2017-08,3780,144,13400.61,93.05979166666667
9894,2017-08,4111,719,65697.96,91.37407510431156
9895,2017-08,4112,19,6453.6900000000005,339.66789473684213
9896,2017-08,4121,4485,106230.57,23.685745819397994
9897,2017-08,4131,23,2407.12,104.65739130434783
9898,2017-08,4214,873,12736.81,14.589702176403208
9899,2017-08,4511,21,12827.32,610.8247619047619
9900,2017-08,4722,323,32756.0,101.41176470588235
9901,2017-08,4784,6512,231577.27,35.56162008599508
9902,2017-08,4814,1863,209041.81,112.2070907139023
9903,2017-08,4829,5170,470660.0,91.03675048355899
9904,2017-08,4899,416,60364.97,145.10810096153847
9905,2017-08,4900,2120,241908.07,114.10758018867925
9906,2017-08,5045,14,2258.5,161.32142857142858
9907,2017-08,5094,52,2904.59,55.8575
9908,2017-08,5192,86,3369.45,39.1796511627907
9909,2017-08,5193,82,3111.59,37.94621951219512
9910,2017-08,5211,1542,69582.03,45.12453307392996
9911,2017-08,5251,306,11370.14,37.15732026143791
9912,2017-08,5261,72,3572.6,49.61944444444444
9913,2017-08,5300,5194,317354.08,61.10013092029265
9914,2017-08,5310,2156,86492.87,40.117286641929496
9915,2017-08,5311,4019,222520.87,55.36722318984822
9916,2017-08,5411,14121,363804.63,25.76337582324198
9917,2017-08,5499,13029,138279.15,10.613182132166704
9918,2017-08,5533,11,3448.94,313.54
9919,2017-08,5541,12857,259437.99,20.178734541494904
9920,2017-08,5621,110,7367.63,66.97845454545454
9921,2017-08,5651,608,33734.29,55.48402960526316
9922,2017-08,5655,141,9839.02,69.78028368794327
9923,2017-08,5661,107,7326.63,68.47317757009345
9924,2017-08,5712,30,7878.49,262.61633333333333
9925,2017-08,5719,768,38290.46,49.85736979166666
9926,2017-08,5722,5,2663.29,532.658
9927,2017-08,5732,49,6646.71,135.64714285714285
9928,2017-08,5733,1,44.16,44.16
9929,2017-08,5812,8958,232028.93,25.901867604375976
9930,2017-08,5813,2217,56336.17,25.410992331980154
9931,2017-08,5814,4594,116628.72,25.38718328254245
9932,2017-08,5815,555,7150.49,12.883765765765766
9933,2017-08,5816,12,1905.13,158.76083333333335
9934,2017-08,5912,6907,310644.16,44.97526567250615
9935,2017-08,5921,1098,11608.61,10.572504553734062
9936,2017-08,5932,62,11720.07,189.0333870967742
9937,2017-08,5941,8,392.76,49.095
9938,2017-08,5942,2100,39379.53,18.752157142857143
9939,2017-08,5947,23,246.29999999999998,10.708695652173912
9940,2017-08,5970,561,23472.47,41.84040998217469
9941,2017-08,5977,51,483.64,9.48313725490196
9942,2017-08,6300,455,111390.0,244.8131868131868
9943,2017-08,7011,166,10942.74,65.92012048192771
9944,2017-08,7210,277,5266.35,19.012093862815885
9945,2017-08,7230,953,44988.33,47.20706190975866
9946,2017-08,7276,36,6134.78,170.41055555555556
9947,2017-08,7349,445,18595.68,41.788044943820225
9948,2017-08,7393,110,3336.21,30.32918181818182
9949,2017-08,7531,16,5174.9,323.43125
9950,2017-08,7538,4332,226896.23,52.37678439519853
9951,2017-08,7542,329,4650.79,14.136139817629179
9952,2017-08,7549,11,3884.06,353.0963636363636
9953,2017-08,7801,167,24217.17,145.01299401197605
9954,2017-08,7802,157,26957.9,171.7063694267516
9955,2017-08,7832,1218,32172.4,26.414121510673237
9956,2017-08,7922,340,30652.56,90.15458823529413
9957,2017-08,7995,344,53302.65,154.94956395348837
9958,2017-08,7996,92,14583.96,158.5213043478261
9959,2017-08,8011,226,41453.78,183.42380530973452
9960,2017-08,8021,288,47360.52,164.44625
9961,2017-08,8041,95,14987.4,157.76210526315788
9962,2017-08,8043,149,18665.73,125.27335570469798
9963,2017-08,8049,90,13724.46,152.494
9964,2017-08,8062,29,23544.03,811.8631034482759
9965,2017-08,8099,149,14898.1,99.98724832214765
9966,2017-08,8111,64,28138.39,439.66234375
9967,2017-08,8931,36,6599.74,183.32611111111112
9968,2017-08,9402,857,12524.17,14.613967327887982
9969,2017-09,1711,22,3729.23,169.51045454545454
9970,2017-09,3000,26,18670.62,718.1007692307692
9971,2017-09,3001,26,20790.81,799.6465384615385
9972,2017-09,3005,2,2215.66,1107.83
9973,2017-09,3006,3,2440.55,813.5166666666668
9974,2017-09,3007,5,3634.7000000000003,726.94
9975,2017-09,3008,3,3148.98,1049.66
9976,2017-09,3009,7,3733.91,533.4157142857142
9977,2017-09,3058,21,14313.34,681.587619047619
9978,2017-09,3066,18,14273.36,792.9644444444444
9979,2017-09,3075,4,2423.89,605.9725
9980,2017-09,3132,26,18582.09,714.6957692307692
9981,2017-09,3144,4,1571.62,392.905
9982,2017-09,3174,22,15923.87,723.8122727272728
9983,2017-09,3256,14,10608.12,757.7228571428572
9984,2017-09,3260,17,12988.12,764.0070588235294
9985,2017-09,3359,76,4648.67,61.16671052631579
9986,2017-09,3387,55,4013.13,72.96600000000001
9987,2017-09,3389,71,4587.55,64.61338028169014
9988,2017-09,3390,55,3365.18,61.1850909090909
9989,2017-09,3393,75,4854.93,64.7324
9990,2017-09,3395,71,3992.33,56.23
9991,2017-09,3405,51,3062.53,60.04960784313726
9992,2017-09,3504,122,9205.36,75.45377049180328
9993,2017-09,3509,139,11541.12,83.0296402877698
9994,2017-09,3596,95,9818.41,103.35168421052632
9995,2017-09,3640,129,9645.72,74.77302325581395
9996,2017-09,3684,139,12228.75,87.97661870503597
9997,2017-09,3722,121,11212.67,92.66669421487603
9998,2017-09,3730,103,6880.88,66.80466019417476
9999,2017-09,3771,112,8674.59,77.45169642857142
10000,2017-09,3775,114,10476.68,91.90070175438596
10001,2017-09,3780,126,11021.789999999999,87.4745238095238
10002,2017-09,4111,718,66278.72,92.31019498607243
10003,2017-09,4112,23,7359.28,319.9686956521739
10004,2017-09,4121,4379,103463.97,23.62730532084951
10005,2017-09,4131,14,1193.92,85.28
10006,2017-09,4214,887,13129.52,14.802164599774521
10007,2017-09,4411,3,12446.01,4148.67
10008,2017-09,4511,31,23053.96,743.676129032258
10009,2017-09,4722,238,32951.72,138.4526050420168
10010,2017-09,4784,6272,220896.31,35.21943718112245
10011,2017-09,4814,1885,211243.25,112.06538461538462
10012,2017-09,4829,4927,446080.0,90.5378526486706
10013,2017-09,4899,429,63126.81,147.14874125874124
10014,2017-09,4900,2093,238837.29,114.11241758241759
10015,2017-09,5045,19,2649.33,139.43842105263158
10016,2017-09,5094,36,1712.23,47.56194444444444
10017,2017-09,5192,97,3843.06,39.61917525773196
10018,2017-09,5193,69,2477.96,35.91246376811594
10019,2017-09,5211,1519,68072.78,44.81420671494404
10020,2017-09,5251,300,11628.24,38.760799999999996
10021,2017-09,5261,62,3232.2,52.13225806451613
10022,2017-09,5300,5202,318229.15,61.174384851980015
10023,2017-09,5310,2080,87201.46,41.92377884615385
10024,2017-09,5311,4169,236486.19,56.7249196449988
10025,2017-09,5411,13822,344555.62,24.928058168137753
10026,2017-09,5499,12577,131279.35,10.438049614375448
10027,2017-09,5533,12,4362.1900000000005,363.5158333333334
10028,2017-09,5541,12359,256438.72,20.749147989319525
10029,2017-09,5621,70,4974.7300000000005,71.06757142857144
10030,2017-09,5651,642,34943.51,54.42914330218069
10031,2017-09,5655,157,11147.13,71.0008280254777
10032,2017-09,5661,87,6068.13,69.74862068965517
10033,2017-09,5712,26,10136.75,389.875
10034,2017-09,5719,729,35410.93,48.57466392318244
10035,2017-09,5722,3,1080.21,360.07
10036,2017-09,5732,72,9962.31,138.36541666666665
10037,2017-09,5812,8766,232871.72,26.56533424595026
10038,2017-09,5813,2179,55255.12,25.35801743919229
10039,2017-09,5814,4406,114583.81,26.006311847480706
10040,2017-09,5815,496,6480.59,13.065705645161291
10041,2017-09,5816,18,2981.7999999999997,165.65555555555554
10042,2017-09,5912,6670,302887.57,45.410430284857576
10043,2017-09,5921,1126,11757.93,10.44221136767318
10044,2017-09,5932,43,8160.59,189.78116279069766
10045,2017-09,5941,10,416.27,41.626999999999995
10046,2017-09,5942,2028,38279.05,18.87527120315582
10047,2017-09,5947,17,218.01,12.824117647058824
10048,2017-09,5970,569,24736.66,43.473919156414766
10049,2017-09,5977,59,625.6800000000001,10.604745762711865
10050,2017-09,6300,443,104720.43,236.38923250564332
10051,2017-09,7011,129,12397.25,96.10271317829458
10052,2017-09,7210,286,5565.97,19.461433566433566
10053,2017-09,7230,901,42466.9,47.1330743618202
10054,2017-09,7276,40,7071.04,176.776
10055,2017-09,7349,407,16990.89,41.746658476658475
10056,2017-09,7393,100,3439.25,34.3925
10057,2017-09,7531,5,1421.87,284.37399999999997
10058,2017-09,7538,4283,224481.68,52.412253093625964
10059,2017-09,7542,354,5104.6,14.419774011299436
10060,2017-09,7549,16,6537.01,408.563125
10061,2017-09,7801,152,21153.69,139.16901315789474
10062,2017-09,7802,145,21857.63,150.74227586206896
10063,2017-09,7832,1250,34144.35,27.315479999999997
10064,2017-09,7922,312,28481.33,91.2863141025641
10065,2017-09,7995,252,40456.44,160.54142857142858
10066,2017-09,7996,99,16612.86,167.80666666666667
10067,2017-09,8011,208,35255.090000000004,169.49562500000002
10068,2017-09,8021,261,40173.49,153.92141762452107
10069,2017-09,8041,99,14023.58,141.65232323232323
10070,2017-09,8043,147,19240.91,130.89054421768708
10071,2017-09,8049,83,11180.53,134.70518072289158
10072,2017-09,8062,37,26207.9,708.3216216216217
10073,2017-09,8099,126,12183.93,96.69785714285715
10074,2017-09,8111,61,30687.22,503.0691803278689
10075,2017-09,8931,33,6103.88,184.9660606060606
10076,2017-09,9402,845,12640.45,14.959112426035503
10077,2017-10,1711,39,5904.99,151.41
10078,2017-10,3000,32,27082.98,846.343125
10079,2017-10,3001,30,26174.53,872.4843333333333
10080,2017-10,3005,2,2949.67,1474.835
10081,2017-10,3007,2,1576.46,788.23
10082,2017-10,3008,1,760.41,760.41
10083,2017-10,3009,3,1841.0900000000001,613.6966666666667
10084,2017-10,3058,23,18087.48,786.4121739130435
10085,2017-10,3066,20,11762.37,588.1185
10086,2017-10,3075,2,907.29,453.645
10087,2017-10,3132,21,16303.12,776.3390476190476
10088,2017-10,3144,3,2607.63,869.21
10089,2017-10,3174,30,21727.59,724.253
10090,2017-10,3256,22,14282.61,649.2095454545455
10091,2017-10,3260,22,14552.779999999999,661.4899999999999
10092,2017-10,3359,79,6589.74,83.41443037974683
10093,2017-10,3387,61,3548.19,58.16704918032787
10094,2017-10,3389,86,4808.5199999999995,55.91302325581395
10095,2017-10,3390,66,3786.56,57.372121212121215
10096,2017-10,3393,85,4110.12,48.35435294117647
10097,2017-10,3395,84,4719.93,56.18964285714286
10098,2017-10,3405,55,5032.18,91.49418181818183
10099,2017-10,3504,122,8876.7,72.75983606557378
10100,2017-10,3509,163,11973.37,73.45625766871166
10101,2017-10,3596,140,9029.05,64.49321428571427
10102,2017-10,3640,118,9722.14,82.39101694915254
10103,2017-10,3684,164,11616.81,70.83420731707317
10104,2017-10,3722,124,9572.94,77.20112903225807
10105,2017-10,3730,120,11409.94,95.08283333333334
10106,2017-10,3771,125,9311.63,74.49304
10107,2017-10,3775,117,7219.49,61.70504273504273
10108,2017-10,3780,152,10461.49,68.82559210526315
10109,2017-10,4111,733,66743.77,91.0556207366985
10110,2017-10,4112,13,4782.41,367.8776923076923
10111,2017-10,4121,4590,108292.48,23.593132897603486
10112,2017-10,4131,24,2288.9900000000002,95.37458333333335
10113,2017-10,4214,899,13593.68,15.120889877641824
10114,2017-10,4411,1,1285.52,1285.52
10115,2017-10,4511,26,22969.34,883.4361538461538
10116,2017-10,4722,288,39404.46,136.82104166666667
10117,2017-10,4784,6198,220554.39,35.58476766698935
10118,2017-10,4814,1949,216549.19,111.10784504874294
10119,2017-10,4829,5094,461420.0,90.58107577542206
10120,2017-10,4899,435,64251.34,147.70422988505746
10121,2017-10,4900,2107,238914.95,113.39105363075463
10122,2017-10,5045,20,3992.84,199.642
10123,2017-10,5094,39,2060.03,52.821282051282054
10124,2017-10,5192,90,3490.2,38.78
10125,2017-10,5193,91,3436.83,37.76736263736264
10126,2017-10,5211,1590,70664.32,44.442968553459124
10127,2017-10,5251,304,12409.42,40.82046052631579
10128,2017-10,5261,62,3397.5,54.79838709677419
10129,2017-10,5300,5380,344162.32,63.970691449814126
10130,2017-10,5310,2170,90093.73,41.51784792626728
10131,2017-10,5311,4326,240360.02,55.561724456773
10132,2017-10,5411,14094,366693.24,26.017684120902512
10133,2017-10,5499,13001,135522.49,10.424005076532573
10134,2017-10,5533,3,1562.12,520.7066666666666
10135,2017-10,5541,12681,265213.25,20.914222064505953
10136,2017-10,5621,82,5084.62,62.007560975609756
10137,2017-10,5651,648,34633.49,53.44674382716049
10138,2017-10,5655,146,9755.05,66.81541095890411
10139,2017-10,5661,119,8909.59,74.87050420168067
10140,2017-10,5712,29,7217.5599999999995,248.8813793103448
10141,2017-10,5719,789,38623.33,48.95225602027884
10142,2017-10,5722,5,3528.39,705.678
10143,2017-10,5732,62,8410.32,135.65032258064517
10144,2017-10,5733,2,1802.9,901.45
10145,2017-10,5812,8572,224819.69,26.227215352309845
10146,2017-10,5813,2145,53740.05,25.053636363636365
10147,2017-10,5814,4393,113749.46,25.893343956294107
10148,2017-10,5815,508,6568.37,12.92986220472441
10149,2017-10,5816,24,4355.01,181.45875
10150,2017-10,5912,6803,312177.16,45.88816110539467
10151,2017-10,5921,1128,12145.77,10.76752659574468
10152,2017-10,5932,48,7960.23,165.838125
10153,2017-10,5941,9,434.24,48.24888888888889
10154,2017-10,5942,2104,39986.1,19.004800380228136
10155,2017-10,5947,20,275.04,13.752
10156,2017-10,5970,607,26279.85,43.294645799011526
10157,2017-10,5977,59,654.9,11.1
10158,2017-10,6300,489,111358.91,227.72783231083847
10159,2017-10,7011,152,12319.7,81.05065789473684
10160,2017-10,7210,317,5738.06,18.1011356466877
10161,2017-10,7230,964,44851.08,46.52601659751038
10162,2017-10,7276,36,6608.0,183.55555555555554
10163,2017-10,7349,474,20782.87,43.845717299578055
10164,2017-10,7393,111,3510.01,31.621711711711715
10165,2017-10,7531,7,2393.5499999999997,341.93571428571425
10166,2017-10,7538,4223,218375.47,51.71098034572579
10167,2017-10,7542,373,5236.83,14.03975871313673
10168,2017-10,7549,13,4727.639999999999,363.66461538461533
10169,2017-10,7801,162,21601.77,133.34425925925927
10170,2017-10,7802,121,18001.9,148.77603305785127
