client_id,total_transactions,total_spent,avg_transaction,largest_transaction,current_age,gender,yearly_income,total_debt,num_credit_cards,description
1435,18189,758656.37,41.709625048106,1479.79,41,Female,$92017,$157723,3,Travel Agencies
1437,17570,364996.5,20.77384746727376,1725.02,77,Female,$44807,$13730,4,Travel Agencies
1439,9453,162677.4,17.20907648365598,520.25,28,Female,$29371,$32300,2,Hospitals
1442,12844,617056.68,48.04240734973529,1433.54,41,Male,$30432,$101847,1,"Brick, Stone, and Related Materials"
1443,13321,627185.32,47.08245026649651,1265.62,47,Male,$35016,$54455,3,Hospitals
1444,12329,943278.9,76.50895449752616,1207.86,64,Male,$66885,$144703,7,Hospitals
1445,14000,256968.24,18.354874285714285,864.4,68,Male,$27939,$11243,5,Hospitals
1446,5822,202614.05,34.801451391274476,1038.12,28,Male,$28163,$50872,4,Upholstery and Drapery Stores
1448,18134,665447.74,36.69613653909783,804.09,48,Female,$38539,$0,3,"Brick, Stone, and Related Materials"
1449,9920,290168.7,29.250877016129035,1189.65,66,Male,$28104,$12054,3,Airlines
1451,21223,1002701.78,47.24599632474202,1191.93,58,Female,$17078,$25245,4,Steel Products Manufacturing
1452,25420,948538.64,37.31465932336743,2345.04,46,Female,$193773,$241571,1,"Insurance Sales, Underwriting"
1453,19300,498400.33,25.823851295336787,2930.44,37,Female,$36122,$51593,2,Cruise Lines
1455,8507,217412.64,25.556910779358176,952.89,36,Male,$34330,$15223,4,Hospitals
1456,12011,738557.48,61.4900907501457,1125.73,48,Male,$31231,$40499,3,Coated and Laminated Products
1458,5483,265565.11,48.434271384278674,1055.83,32,Male,$35755,$61748,4,"Brick, Stone, and Related Materials"
1459,21232,366025.83,17.23934768274303,904.32,53,Male,$31369,$0,3,Upholstery and Drapery Stores
1461,12663,301027.4,23.772202479665168,2003.5,41,Female,$48038,$83238,6,Cruise Lines
1463,19268,602453.64,31.267056259082416,513.73,80,Female,$9766,$66,4,Steel Drums and Barrels
1464,9905,704264.23,71.10189096415951,1433.13,63,Female,$49569,$58019,2,Miscellaneous Fabricated Metal Products
1466,15041,431347.1,28.67808656339339,1030.83,36,Female,$35933,$23451,2,Upholstery and Drapery Stores
1467,9801,399745.25,40.78616977859402,1236.79,26,Female,$53254,$131334,1,Legal Services and Attorneys
1470,6288,229462.2,36.49208015267176,944.94,88,Male,$22371,$994,4,Hospitals
1471,7525,317261.33,42.16097408637874,497.97,31,Male,$21876,$20169,2,Steelworks
1473,7039,242025.03,34.38343940900696,1023.41,51,Female,$41427,$53773,3,Hospitals
1475,19748,545253.35,27.610560563094996,1456.59,98,Female,$42306,$472,5,"Brick, Stone, and Related Materials"
1477,7693,295524.26,38.414696477317044,992.88,47,Male,$46763,$65106,3,Legal Services and Attorneys
1478,9274,407818.25,43.974363812810005,2460.02,39,Female,$44506,$57994,3,Cruise Lines
1479,6288,198015.76,31.491055979643768,1152.51,32,Male,$26631,$33950,1,Steelworks
1482,10775,637636.08,59.177362412993034,1527.29,54,Male,$89152,$162012,1,Wholesale Clubs
1484,15813,579217.63,36.62920571681528,2750.93,92,Female,$57732,$2261,6,Cruise Lines
1485,12299,456846.0,37.14497113586471,1491.07,64,Male,$49756,$89743,4,"Furniture, Home Furnishings, and Equipment Stores"
1486,6080,145750.21,23.972074013157894,895.15,39,Female,$23307,$31064,1,"Tools, Parts, Supplies Manufacturing"
1487,12982,1141147.24,87.90226775535356,5813.78,59,Female,$80464,$76261,3,Cruise Lines
1488,9351,314904.98,33.67607528606566,1942.26,34,Female,$41091,$86837,6,Cruise Lines
1490,10064,350095.73,34.78693660572337,892.3,30,Female,$41839,$46226,4,Steelworks
1492,12146,486772.36,40.07676272023711,1434.73,63,Female,$56635,$13015,8,Cruise Lines
1493,7507,606775.86,80.82800852537632,3349.94,30,Male,$54537,$121987,4,Cruise Lines
1494,3791,97741.16,25.78242152466368,716.11,26,Male,$28931,$34511,4,Steelworks
1495,12185,654667.37,53.72731801395158,3416.64,52,Male,$63433,$122550,7,Cruise Lines
1497,9687,417449.15,43.09374935480541,1000.36,55,Female,$35553,$76077,1,Travel Agencies
1498,9487,579550.15,61.08887424897228,3228.77,47,Female,$50790,$3547,4,Cruise Lines
1499,3491,150237.99,43.03580349470066,754.28,46,Male,$41287,$88151,1,Hospitals
1500,11249,442386.07,39.32670192906036,1060.88,53,Male,$52904,$144534,4,Fabricated Structural Metal Products
1503,6702,237622.91,35.4555222321695,1379.05,59,Male,$43021,$86014,4,Pottery and Ceramics
1504,8237,302289.01,36.698920723564406,744.6,85,Male,$12826,$1550,5,Miscellaneous Metals
1507,6540,196874.71,30.103166666666667,1070.64,39,Female,$44344,$82822,3,Hospitals
1508,6660,187636.0,28.173573573573574,1636.55,66,Female,$38999,$64875,4,Cruise Lines
1509,13013,332467.64,25.548884961192655,1349.33,67,Female,$47087,$92489,5,Cruise Lines
1510,1845,148918.84,80.71481842818427,1797.98,32,Male,$50658,$72806,2,Miscellaneous Metals
1511,11743,433799.04,36.94107468278975,887.24,43,Male,$48279,$114254,2,Hospitals
1512,11349,413603.28,36.44402854877082,912.34,44,Male,$67008,$81402,8,Floor Covering Stores
1513,13393,671284.29,50.12202568505936,1186.63,48,Male,$65736,$206000,3,Wholesale Clubs
1514,6393,277129.59,43.34891130924449,734.77,53,Female,$36925,$89762,5,Steel Products Manufacturing
1515,8426,424091.09,50.33124732969381,816.51,77,Female,$30457,$19314,5,Airlines
1516,15319,555198.13,36.24245250995496,1027.07,38,Male,$68827,$35669,2,Steelworks
1517,9955,516525.56,51.886043194374686,1318.12,37,Male,$123540,$236393,4,"Furniture, Home Furnishings, and Equipment Stores"
1518,7556,329802.5,43.64776336686077,1158.75,62,Male,$37785,$81500,3,Steel Products Manufacturing
1519,11698,320628.47,27.40882800478714,965.63,41,Female,$40012,$59472,4,Travel Agencies
1520,14132,796155.79,56.337092414378716,966.0,67,Male,$47213,$1082,5,Steelworks
1521,5918,210745.92,35.61100371747212,1035.29,71,Female,$19581,$21424,3,Hospitals
1523,8564,184809.27,21.579783979448855,916.19,61,Female,$39661,$74740,4,Miscellaneous Metals
1525,9898,324050.98,32.739036168923015,1756.95,43,Female,$38994,$0,4,Cruise Lines
1526,6150,269949.09,43.89416097560976,1040.63,53,Female,$34137,$80467,4,Pottery and Ceramics
1527,2345,117756.25,50.21588486140725,715.81,66,Female,$50523,$98763,1,Miscellaneous Fabricated Metal Products
1528,21808,1211433.38,55.549953228173145,1206.26,78,Female,$27992,$1058,6,Travel Agencies
1529,18126,627542.18,34.621106697561515,4351.56,51,Male,$76305,$112785,3,Cruise Lines
1530,4447,61382.83,13.80319991005172,474.0,64,Female,$1785,$2892,3,Railroad Freight
1531,7439,197100.16,26.49551821481382,671.0,34,Male,$29594,$47766,1,Airlines
1533,8873,595501.62,67.11389834328862,1508.45,39,Female,$49412,$42378,3,"Furniture, Home Furnishings, and Equipment Stores"
1534,19714,1071551.29,54.3548386933144,2662.39,36,Male,$80794,$3867,2,Music Stores - Musical Instruments
1535,9117,363467.54,39.86701107820555,2222.37,59,Male,$33311,$65822,2,Cruise Lines
1538,12456,457432.82,36.723893705844574,1015.82,82,Male,$23572,$216,2,Travel Agencies
1540,22103,817346.69,36.9789933493191,1728.3,55,Female,$44839,$63194,3,Cruise Lines
1541,18740,477737.47,25.492927961579507,1178.52,48,Female,$37422,$127116,5,Hospitals
1542,6100,183172.86,30.02833770491803,196.08,46,Female,$55565,$34039,2,Cleaning and Maintenance Services
1543,20536,1142972.97,55.65703983248929,1918.67,31,Female,$105963,$106266,4,"Furniture, Home Furnishings, and Equipment Stores"
1544,8222,475454.46,57.827105327171004,1045.74,36,Female,$33339,$83353,2,Hospitals
1546,7532,302381.13,40.14619357408391,1495.17,48,Male,$40336,$144284,4,Cruise Lines
1549,5855,396748.76,67.76238428693425,1723.1,68,Male,$63355,$140526,5,Steelworks
1551,14095,970849.3,68.8789854558354,493.0,47,Male,$35699,$63264,5,Semiconductors and Related Devices
1552,6979,566491.91,81.17092849978508,1167.56,62,Male,$45450,$85218,3,Hospitals
1555,2305,113099.94,49.067219088937094,1018.39,28,Female,$39708,$113715,3,Steel Products Manufacturing
1556,5170,228708.36,44.23759381044487,1204.56,30,Female,$48277,$110153,4,Cruise Lines
1557,4596,216337.28,47.07077458659704,1099.15,50,Female,$48295,$109558,3,Automotive Parts and Accessories Stores
1558,13467,874776.88,64.95707135961982,1365.65,47,Female,$51330,$106161,2,"Furniture, Home Furnishings, and Equipment Stores"
1559,30979,839650.97,27.103875851383194,1247.7,56,Female,$58846,$126806,3,Music Stores - Musical Instruments
1560,5330,265373.58,49.78866416510319,1290.65,61,Female,$18452,$16827,6,Steel Drums and Barrels
1561,8978,502767.38,55.99993094230341,3093.52,78,Female,$51014,$23366,4,Cruise Lines
1562,6962,213417.38,30.65460787130135,910.26,38,Female,$25524,$69401,3,Cruise Lines
1563,14051,395968.91,28.18083481602733,572.49,49,Female,$22583,$62461,4,Steel Products Manufacturing
1564,8201,236354.58,28.820214607974634,1412.21,35,Male,$37947,$49951,3,Upholstery and Drapery Stores
1567,9307,577422.63,62.04175674223703,1253.78,43,Female,$40576,$54011,2,Steelworks
1568,9347,546595.85,58.47821226061838,1260.07,47,Female,$42976,$58765,3,"Tools, Parts, Supplies Manufacturing"
1569,8488,373999.34,44.06212770970782,2208.45,68,Female,$39082,$16870,4,Cruise Lines
1571,6447,400802.31,62.168808748255,1410.67,58,Female,$51316,$0,6,Cruise Lines
1575,28314,1425880.4,50.35955357773539,2719.23,51,Female,$57646,$127892,4,Cruise Lines
1576,13445,546369.21,40.63735291930085,632.96,88,Female,$36764,$839,8,"Insurance Sales, Underwriting"
1577,4950,245640.34,49.62431111111111,1290.18,53,Male,$40745,$18371,4,"Brick, Stone, and Related Materials"
1579,8870,310015.82,34.95105073280722,1118.58,81,Female,$28594,$1821,5,"Tools, Parts, Supplies Manufacturing"
1581,19371,352345.11,18.18930927675391,1392.09,38,Female,$44334,$55173,5,Travel Agencies
1582,4330,238173.96,55.00553348729792,896.3,23,Female,$59479,$69645,1,Pottery and Ceramics
1583,6943,123016.59,17.718074319458445,322.0,38,Male,$52844,$0,3,"Lodging - Hotels, Motels, Resorts"
1584,4649,222430.98,47.84490858249086,872.69,27,Male,$46733,$34333,2,Airlines
1585,11691,415692.13,35.556593105807885,958.3,35,Female,$42229,$0,3,Department Stores
1586,11122,606834.7,54.56165258047113,1141.46,43,Male,$56640,$104134,4,Coated and Laminated Products
1587,11444,1121516.95,98.00043254106956,1749.29,31,Male,$82019,$64583,3,Wholesale Clubs
1589,3044,129939.23,42.687000657030225,792.01,39,Female,$27494,$44258,3,Steelworks
1591,21888,620499.95,28.3488646747076,1212.99,58,Female,$33717,$58236,6,Miscellaneous Metals
1594,6454,183503.72,28.432556554074992,1061.71,39,Male,$35978,$49366,3,Pottery and Ceramics
1595,26482,1316382.7,49.708583188580924,1630.02,47,Female,$52063,$87549,2,Steel Drums and Barrels
1596,12772,706065.85,55.28232461634826,767.32,42,Male,$31772,$17286,4,Hospitals
1598,4616,157743.9,34.173288561525126,974.72,82,Male,$26126,$1213,5,"Tools, Parts, Supplies Manufacturing"
1600,10539,559112.46,53.05175633361799,2013.85,62,Female,$101193,$124771,3,Steelworks
1602,3831,198414.35,51.791790655181416,489.0,41,Female,$29864,$44902,2,Miscellaneous Metalwork
1603,10064,324477.94,32.24144872813991,1134.43,41,Male,$38812,$16331,4,Airlines
1604,24075,407282.63,16.917243198338525,1453.61,55,Male,$31308,$59817,7,Upholstery and Drapery Stores
1605,8590,420357.35,48.93566356228172,922.39,39,Male,$39336,$43747,3,Floor Covering Stores
1606,4808,412473.71,85.7890411813644,2599.79,49,Male,$51755,$88605,1,Cruise Lines
1609,8158,428376.61,52.510003677371905,1426.25,71,Female,$87659,$0,4,Miscellaneous Metals
1610,12827,294666.54,22.972366102752005,636.63,42,Female,$27967,$50159,2,"Brick, Stone, and Related Materials"
1613,10409,546694.27,52.52130560092228,1337.19,39,Male,$44134,$0,4,Steel Products Manufacturing
1615,6504,346393.93,53.258599323493236,1382.06,66,Female,$48690,$36262,6,Hospitals
1616,11546,701188.56,60.72999826779838,2224.02,48,Male,$94260,$39326,4,Miscellaneous Metals
1617,3063,148876.16,48.604688214169116,1478.48,30,Male,$76867,$118029,1,Hospitals
1618,11199,498106.65,44.477779266005896,935.3,53,Male,$70634,$155651,4,"Furniture, Home Furnishings, and Equipment Stores"
1619,5842,198872.82,34.041906881205065,1041.73,31,Male,$32086,$53595,4,Leather Goods
1621,10435,443447.28,42.496145663632014,1272.66,66,Male,$74059,$144396,4,Wholesale Clubs
1622,10762,573911.11,53.327551570340084,2147.33,41,Female,$79271,$211919,1,Cruise Lines
1623,8522,254804.1,29.899565829617462,842.0,32,Female,$35227,$25277,3,Travel Agencies
1626,12680,762450.61,60.13017429022082,1906.77,58,Male,$60292,$114223,1,Fabricated Structural Metal Products
1629,15038,439163.61,29.20359156802766,549.92,42,Female,$29422,$58679,1,Hospitals
1633,9228,298001.48,32.29318162115301,881.86,36,Male,$42927,$132343,4,Steelworks
1634,11853,188547.42,15.90714755758036,1213.63,66,Male,$20577,$60152,4,Upholstery and Drapery Stores
1635,10636,275397.66,25.89297292215118,764.54,54,Male,$42332,$75213,6,Pottery and Ceramics
1636,8286,202706.45,24.46372797489742,1231.43,49,Male,$24598,$23019,4,Pottery and Ceramics
1638,13786,544802.32,39.51852023792252,1181.29,79,Female,$57824,$31354,5,"Brick, Stone, and Related Materials"
1639,12198,986147.78,80.8450385309067,1253.26,58,Male,$49595,$68057,1,Miscellaneous Metals
1640,4357,252301.29,57.90711269221942,2578.41,67,Female,$34954,$5942,3,Cruise Lines
1642,11874,342734.79,28.86430773117736,958.57,37,Female,$40470,$41938,5,Legal Services and Attorneys
1644,13141,482196.68,36.694062856708015,580.59,83,Male,$31943,$1248,6,"Furniture, Home Furnishings, and Equipment Stores"
1645,9259,353480.74,38.176988875688515,1392.37,62,Female,$60541,$160456,3,Hospitals
1646,9761,229994.96,23.562643171806165,935.8,54,Male,$29898,$19719,5,"Brick, Stone, and Related Materials"
1648,21075,1310148.35,62.16599525504152,2856.99,66,Female,$185909,$461854,5,Floor Covering Stores
1649,2336,80992.8,34.67157534246576,491.47,64,Male,$399,$323,3,Wholesale Clubs
1651,16983,1367892.24,80.54479420597067,1350.6,33,Male,$56018,$100163,2,Pottery and Ceramics
1652,7660,261266.24,34.10786422976501,1147.73,51,Female,$42749,$53471,4,Coated and Laminated Products
1654,28070,1264344.36,45.042549340933384,1248.93,43,Male,$49328,$6197,5,Pottery and Ceramics
1656,2943,87871.85,29.857917091403333,1083.09,35,Female,$41141,$81016,3,Pottery and Ceramics
1659,28482,1014375.59,35.614619408749384,1378.25,94,Female,$40787,$1574,6,Travel Agencies
1660,8089,195865.66,24.213828656199777,446.0,41,Female,$23123,$5079,6,Travel Agencies
1662,15530,981703.6,63.213367675466834,1530.39,41,Male,$49967,$58582,4,Wholesale Clubs
1664,18237,434717.63,23.83712397872457,1529.52,38,Male,$69566,$50003,4,"Bolt, Nut, Screw, Rivet Manufacturing"
1666,13145,332016.06,25.257973373906427,880.34,61,Male,$46954,$69753,4,"Tools, Parts, Supplies Manufacturing"
1668,10315,696020.81,67.47656907416385,950.89,92,Male,$56099,$933,6,Wholesale Clubs
1669,6967,363118.57,52.11978900531075,1334.7,44,Male,$51454,$151162,4,Steel Drums and Barrels
1670,8893,387397.05,43.56202069043067,1340.66,68,Male,$50184,$27778,4,"Brick, Stone, and Related Materials"
1671,7588,289336.78,38.13083552978387,879.18,50,Male,$42886,$60474,1,Leather Goods
1672,5913,78959.65,13.353568408591238,111.6,28,Male,$74644,$204251,3,Service Stations
1674,4925,164900.69,33.48237360406092,904.82,70,Male,$26858,$11245,2,"Brick, Stone, and Related Materials"
1675,8050,499431.46,62.041175155279504,1334.81,36,Male,$49993,$52978,3,Upholstery and Drapery Stores
1676,10217,430537.73,42.139349124009,3130.93,51,Male,$50936,$88447,3,Cruise Lines
1677,11383,475085.62,41.736415707634194,1299.74,51,Male,$33178,$92366,2,Miscellaneous Metals
1678,9383,405899.88,43.25907279121816,2808.44,36,Male,$58225,$101148,3,Cruise Lines
1680,1983,77861.52,39.26450832072617,1200.04,59,Female,$58959,$109358,2,Department Stores
1682,8697,334452.84,38.45611590203519,1270.11,57,Male,$48750,$117616,5,Floor Covering Stores
1684,13986,398837.16,28.516885456885454,850.45,56,Male,$27861,$108313,5,Travel Agencies
1685,7425,323354.09,43.549372390572394,1182.4,53,Male,$74012,$93119,2,Steel Products Manufacturing
1686,19810,2167880.9,109.43366481574962,1166.84,54,Female,$61312,$25355,3,Miscellaneous Fabricated Metal Products
1687,19203,865220.83,45.05654481070666,1288.5,70,Female,$40189,$24169,1,Department Stores
1692,21518,1273461.97,59.18124221581931,2422.36,81,Female,$162709,$5642,3,"Brick, Stone, and Related Materials"
1693,9531,456131.63,47.857688595110695,1061.51,36,Female,$74016,$85204,2,Steelworks
1694,10470,580795.07,55.47230850047755,1773.35,83,Female,$74753,$1585,5,Miscellaneous Metals
1695,5923,402035.18,67.87695086949181,1080.09,45,Female,$57027,$21798,4,Steel Products Manufacturing
1696,30672,1181415.11,38.51770702921232,1916.19,63,Female,$53702,$85160,1,Cruise Lines
1697,10059,278840.98,27.720546774033203,950.53,64,Male,$41002,$97188,6,Coated and Laminated Products
1699,15251,797962.05,52.3219493803685,5694.44,67,Female,$52929,$37514,7,Cruise Lines
1700,7517,212464.75,28.26456698150858,868.27,45,Female,$38666,$116783,1,"Tools, Parts, Supplies Manufacturing"
1702,8233,279595.3,33.960318231507344,1172.6,53,Female,$40470,$87086,5,"Bolt, Nut, Screw, Rivet Manufacturing"
1703,18199,738633.9,40.586510247815816,1188.73,47,Female,$49169,$65994,2,Pottery and Ceramics
1709,6378,270366.15,42.39042803386642,1943.82,62,Female,$35519,$111115,1,Steel Products Manufacturing
1710,7008,311163.91,44.4012428652968,824.96,33,Female,$40029,$0,3,Airlines
1712,17173,592750.61,34.51642753159029,1495.07,82,Female,$66999,$3140,5,"Tools, Parts, Supplies Manufacturing"
1717,19954,1006744.71,50.453278039490826,1257.7,67,Female,$43070,$14135,4,Airlines
1718,25890,856419.68,33.07916879103902,1195.57,81,Female,$33483,$196,5,Cruise Lines
1719,10394,305933.0,29.43361554743121,614.42,81,Female,$23217,$2559,3,Hospitals
1720,8158,631249.7,77.37799705810247,596.04,55,Female,$24827,$60261,1,Steelworks
1723,6936,269748.78,38.89111591695502,981.62,41,Female,$36080,$80443,3,Hospitals
1725,11078,505910.08,45.667997833543964,1246.13,49,Female,$42652,$133935,6,Cruise Lines
1727,30827,736981.12,23.907001005611964,3261.63,46,Female,$48762,$143208,6,Cruise Lines
1728,4984,315985.38,63.399955858747994,538.29,47,Female,$38615,$74337,4,Legal Services and Attorneys
1730,10799,229320.71,21.235365311602926,695.67,52,Female,$44128,$148684,3,"Brick, Stone, and Related Materials"
1731,3783,222069.74,58.70201956119482,850.67,64,Female,$47242,$62224,6,Steelworks
1733,9005,416489.58,46.250925041643534,666.69,47,Female,$26130,$54290,1,Steel Products Manufacturing
1735,8650,239109.77,27.64274797687861,1518.04,56,Male,$36583,$56310,6,Cruise Lines
1736,25086,592117.32,23.603496771107388,1330.43,43,Male,$45789,$94014,4,Cruise Lines
1737,10318,269437.03,26.113300058150806,1043.59,52,Male,$37686,$41173,4,Upholstery and Drapery Stores
1740,2359,95850.91,40.632009325985585,1193.49,36,Male,$57532,$61268,4,Hospitals
1741,8626,528506.07,61.26896243913748,632.26,92,Male,$24960,$889,9,Steelworks
1742,9728,361231.22,37.13314350328947,1657.58,58,Female,$50232,$1218,4,Travel Agencies
1744,4706,142140.69,30.204141521461963,1139.02,31,Female,$29433,$61260,3,Steel Products Manufacturing
1746,5593,446774.24,79.88096549258,3750.6,53,Female,$77254,$191349,5,Cruise Lines
1749,3536,156466.76,44.24964932126697,651.24,50,Female,$17657,$21899,2,Hospitals
1750,10735,730162.12,68.01696506753609,1416.39,47,Female,$70711,$100226,2,Steel Products Manufacturing
1752,16848,361954.13,21.483507241215573,1416.58,34,Female,$38190,$81262,1,Pottery and Ceramics
1753,7577,389101.16,51.35293123927676,1001.23,46,Male,$45476,$67636,1,Leather Goods
1755,15448,406489.86,26.313429570170896,774.91,53,Male,$28269,$66681,6,Upholstery and Drapery Stores
1756,7221,497489.03,68.89475557402022,1052.97,30,Male,$57969,$92382,2,Miscellaneous Metals
1757,9199,264424.58,28.744926622458966,948.66,39,Male,$42086,$79530,4,Travel Agencies
1758,14944,370615.32,24.80027569593148,916.81,57,Male,$22556,$43260,4,Upholstery and Drapery Stores
1759,18236,560718.28,30.74787672735249,2036.2,87,Female,$33279,$1642,6,Cruise Lines
1762,3814,174859.12,45.84664918720503,1275.02,29,Male,$63583,$200435,1,Miscellaneous Metals
1763,9694,316899.41,32.69026304930885,1568.66,49,Male,$38039,$27179,3,Steelworks
1764,6149,280463.55,45.61124573101317,1682.73,59,Male,$31550,$26738,3,Cruise Lines
1765,8999,495794.72,55.09442382486942,1312.94,40,Male,$32126,$56283,3,Hospitals
1766,4075,169778.36,41.66340122699386,1204.52,62,Male,$20377,$12092,4,Cruise Lines
1769,16482,442484.18,26.8465101322655,845.63,75,Male,$46031,$8332,5,Coated and Laminated Products
1770,8597,281915.34,32.792292660230316,1566.08,30,Male,$37544,$15489,4,"Brick, Stone, and Related Materials"
1771,13442,487106.48,36.237649159351285,1706.51,41,Male,$51943,$61722,3,Hospitals
1772,17136,658592.49,38.43326855742297,1356.6,47,Male,$50163,$97188,4,"Furniture, Home Furnishings, and Equipment Stores"
1774,10144,458950.41,45.243534108832804,1051.29,52,Male,$42129,$101742,4,Airlines
1775,14726,559933.77,38.023480239033006,1494.74,26,Male,$37968,$55982,3,Pottery and Ceramics
1776,41350,1331738.89,32.206502781136635,911.27,47,Male,$43133,$44263,3,Hospitals
1777,15945,633972.6,39.759962370649106,1442.2,47,Male,$62432,$95799,5,Wholesale Clubs
1779,11111,336108.43,30.250061200612006,735.94,30,Male,$32125,$58712,2,"Tools, Parts, Supplies Manufacturing"
1781,6740,187958.87,27.887072700296734,1029.33,29,Male,$36050,$45559,3,Pottery and Ceramics
1782,7075,247535.97,34.987416254416964,902.0,59,Female,$39633,$58586,3,Travel Agencies
1783,11773,283807.28,24.10662363034061,1410.55,52,Male,$37607,$63689,5,Cruise Lines
1785,5364,232410.96,43.32791946308725,1085.22,40,Male,$25861,$42050,3,Travel Agencies
1786,17795,357654.76,20.098609721831977,944.34,48,Female,$38611,$93255,5,"Tools, Parts, Supplies Manufacturing"
1787,14074,715255.88,50.82108000568424,1201.25,52,Female,$58278,$51539,6,Legal Services and Attorneys
1788,12884,377358.27,29.28890639552934,660.59,59,Female,$41845,$90940,4,"Tools, Parts, Supplies Manufacturing"
1789,9798,439198.21,44.82529189630537,1210.79,40,Female,$38527,$36933,2,Steel Products Manufacturing
1791,7050,270796.57,38.4108609929078,1564.11,61,Male,$32716,$46919,3,Cruise Lines
1793,3954,105881.73,26.77838391502276,827.61,37,Male,$29297,$36303,4,Travel Agencies
1794,9161,495603.52,54.099281737801554,1675.86,49,Male,$75137,$175263,1,"Tools, Parts, Supplies Manufacturing"
1797,30326,1353263.37,44.62386631932995,1115.13,67,Male,$30962,$15336,5,Miscellaneous Metal Fabrication
1799,18073,711810.14,39.385278592375364,1664.03,32,Male,$105515,$192458,4,Legal Services and Attorneys
1802,18351,1344883.5,73.28666012751349,975.66,39,Female,$59313,$102360,2,Legal Services and Attorneys
1805,8668,206472.59,23.820095754499306,3303.68,38,Male,$26613,$17008,2,Cruise Lines
1807,19884,914070.6,45.97015691007845,1744.05,47,Female,$52065,$98613,5,Steelworks
1808,7261,264927.87,36.48641647156039,892.07,31,Female,$35331,$55566,4,"Brick, Stone, and Related Materials"
1809,17676,668465.22,37.817674813306176,1405.33,42,Female,$73208,$115827,6,Department Stores
1810,8081,316687.05,39.189091696572206,1123.58,66,Male,$31175,$5846,5,Miscellaneous Fabricated Metal Products
1811,19194,1158301.11,60.34704126289466,4175.85,83,Male,$82009,$6229,8,Music Stores - Musical Instruments
1812,11889,946061.08,79.5744873412398,1806.65,31,Female,$50978,$76898,2,Hospitals
1813,11115,685195.11,61.64598380566802,1376.68,35,Female,$56350,$120125,4,Miscellaneous Metals
1815,9847,456404.76,46.349625266578656,1481.11,59,Female,$61991,$2151,4,Hospitals
1816,6698,258487.57,38.5917542550015,938.89,39,Female,$34241,$79551,2,"Brick, Stone, and Related Materials"
1817,17510,1037401.69,59.24624157624214,2411.06,52,Female,$73920,$166395,1,Cruise Lines
1818,18213,917270.13,50.36348377532532,2251.32,85,Female,$41843,$1741,3,Cruise Lines
1820,4009,215158.18,53.668790222000496,850.05,60,Female,$38394,$69393,5,Pottery and Ceramics
1823,8931,680840.4,76.23338931810548,1390.9,67,Male,$65362,$27745,6,Leather Goods
1825,14135,481875.89,34.09097205518217,1495.69,70,Female,$45754,$9066,4,Travel Agencies
1826,7092,80147.82,11.30115905245347,171.52,45,Female,$16628,$33926,1,Music Stores - Musical Instruments
1827,10839,612178.58,56.479249008211085,980.23,59,Male,$46341,$78610,6,Steel Products Manufacturing
1830,11044,469044.51,42.47052788844621,938.83,56,Male,$32418,$84507,4,Hospitals
1833,3673,158732.48,43.216030492785194,1427.54,27,Male,$35026,$11468,5,Cruise Lines
1834,7886,293445.67,37.210965001268065,1049.01,32,Female,$35565,$54634,3,Travel Agencies
1837,8808,362855.97,41.19618188010899,892.55,66,Female,$24947,$1767,4,Travel Agencies
1840,14496,330481.31,22.798103614790286,2692.02,46,Female,$44249,$103229,5,Cruise Lines
1842,13005,550358.04,42.318957324106115,2720.36,45,Male,$31373,$58481,2,Cruise Lines
1843,20498,811959.37,39.61163869645819,1963.91,89,Male,$38761,$69,7,Cruise Lines
1844,10161,312582.55,30.762971164255486,1478.49,79,Male,$37503,$14272,5,Cruise Lines
1846,7011,188903.44,26.94386535444302,1416.42,82,Male,$33356,$938,4,"Tools, Parts, Supplies Manufacturing"
1849,11490,424883.56,36.97855178416014,1034.02,39,Female,$41483,$64098,2,Airlines
1851,6146,519472.88,84.52210868857794,1581.62,48,Male,$75682,$37163,5,Cruise Lines
1852,17657,708786.22,40.14193917426516,1571.43,57,Male,$65357,$21844,4,"Brick, Stone, and Related Materials"
1853,7875,223481.72,28.378631111111112,1667.24,39,Male,$37165,$0,3,Steel Products Manufacturing
1854,6737,472848.81,70.18685023007274,1100.74,48,Male,$48337,$70603,2,Pottery and Ceramics
1855,9119,439592.69,48.206238622655995,2090.28,67,Male,$31287,$25844,4,Floor Covering Stores
1856,9200,341420.02,37.11087173913044,822.43,51,Male,$37467,$50461,4,"Tools, Parts, Supplies Manufacturing"
1857,11901,718446.24,60.36856062515755,3311.51,32,Male,$97248,$197100,5,Cruise Lines
1858,7701,184966.57,24.01851318010648,664.32,73,Male,$26481,$10392,1,Hospitals
1859,9295,339039.42,36.47546207638515,914.09,68,Male,$38689,$8942,5,Miscellaneous Metals
1861,8275,439605.24,53.124500302114804,1401.7,57,Female,$66427,$103290,5,Travel Agencies
1862,4457,116997.66,26.25031635629347,1018.72,25,Female,$37864,$57052,1,Airlines
1863,9315,586625.75,62.976462694578636,1032.78,44,Female,$44124,$107162,1,Floor Covering Stores
1871,7921,372677.94,47.04935487943442,1443.07,83,Male,$16611,$1797,5,Hospitals
1872,10019,433479.49,43.26574408623615,2915.34,62,Male,$67470,$93795,6,Cruise Lines
1873,21341,838648.95,39.29754697530575,1114.87,51,Female,$34302,$84935,3,Airlines
1874,8742,362316.64,41.44550903683368,2775.67,49,Male,$38390,$87923,4,Cruise Lines
